product_id,product_name,purchased_date,product_category,customer_id,customer_email
JABL-46523028,Headphones BenQ X4T,2012-10-27,Health & Sports,,underwoodkimberly@example.com
OEAP-94293620,Headphones Sony SmartX,2013-11-10,Home Appliances,,stephaniejackson@example.net
YUFT-97309117,Tablet Motorola X4T,2016-07-28,Health & Sports,,karen61@example.net
XDOQ-62812607,Cell Phone Apple 456ty,2019-10-07,Health & Sports,,laurabuck@example.com
SQHG-70915589,Computer LG 456ty,2019-09-02,Health & Sports,067-27-9258,
RUYO-80664239,Computer BenQ X10,2012-08-24,Electronics,,gjohnson@example.net
CNWQ-59676421,Smartwatch Samsung d95,2014-04-11,Electronics,,elijahtorres@example.com
WPNJ-09151140,Tablet LG 456ty,2015-03-18,Home Appliances,238-87-1758,
VJSS-10410970,TV Apple X10,2012-11-03,Home Appliances,757-01-5334,
BNZB-85426337,Monitor Sony d95,2014-06-22,Home Appliances,650-91-4335,
GBVQ-65120263,Headphones Motorola S10,2020-02-06,Home Appliances,,probinson@example.org
PQBQ-71877396,Computer Apple X4T,2019-09-08,Health & Sports,304-85-2112,
CAJJ-05963561,Smartwatch Motorola d95,2015-07-30,Electronics,823-74-6891,
SEAS-43904899,Headphones Samsung S10,2016-10-24,Electronics,,allison55@example.net
KLTH-78699306,Computer Motorola X10,2017-12-03,Health & Sports,,lawrence68@example.org
VAQS-65504756,Monitor Motorola SmartX,2021-06-04,Electronics,506-78-6225,
CHKY-10081677,TV Samsung X10,2020-09-14,Home Appliances,,reidashley@example.org
FCNR-72142538,Computer BenQ 456ty,2020-02-09,Health & Sports,090-10-8401,
LYDX-61598877,TV Samsung SmartX,2012-06-19,Home Appliances,589-58-3106,
FFUZ-57728735,GPS BenQ 456ty,2020-03-14,Home Appliances,,barnettchristine@example.org
RLIG-94459978,Computer Apple S10,2018-02-24,Health & Sports,,alexa19@example.com
YNCV-12783688,Computer BenQ X4T,2013-09-23,Health & Sports,,danielnavarro@example.com
SLON-82183655,GPS LG X10,2013-07-04,Health & Sports,510-44-6692,
BIGW-79562136,GPS LG X4T,2021-09-11,Electronics,,buchananandrew@example.org
YACF-46634591,Tablet Sony S10,2019-05-01,Home Appliances,,carrollherbert@example.com
ZAQL-48371635,Headphones Sony S10,2017-04-25,Electronics,167-76-8000,
OTNN-18197367,Cell Phone Sony X4T,2015-07-24,Home Appliances,,angela78@example.net
LWCO-58648218,Headphones BenQ 456ty,2021-06-03,Electronics,,fdaniel@example.com
EZDM-14974467,Computer BenQ S10,2013-02-14,Health & Sports,,bryanhall@example.org
SAYZ-05907078,Tablet Sony X10,2021-08-26,Home Appliances,223-76-7075,
ISUC-47869407,Headphones Apple X4T,2021-11-23,Home Appliances,228-90-9785,
EFGW-52152185,Smartwatch LG 456ty,2018-03-30,Health & Sports,308-30-7721,
QIBQ-37439063,TV Apple X10,2019-08-05,Health & Sports,734-55-3654,
DYDH-20575366,Monitor LG S10,2017-05-21,Health & Sports,,bradley61@example.net
DGKF-56117107,Computer Samsung d95,2017-06-24,Electronics,641-89-3232,
WOWB-40092070,GPS Motorola X4T,2014-05-13,Health & Sports,,robertacosta@example.org
TSVJ-19689928,Headphones Samsung S10,2015-05-03,Home Appliances,,stephen39@example.org
BXOU-18660201,Smartwatch Samsung SmartX,2014-07-13,Electronics,355-36-5453,
ZWYZ-19899320,Cell Phone Apple SmartX,2015-05-08,Electronics,889-43-5630,
HJHM-64381191,Computer Samsung S10,2014-12-28,Home Appliances,308-29-9482,
HCWX-75046505,Smartwatch Motorola 456ty,2020-02-05,Health & Sports,,richard62@example.net
NGPB-90306712,Cell Phone LG 456ty,2019-06-08,Electronics,,ugoodman@example.com
HDKD-30987965,Headphones Apple X4T,2018-01-06,Electronics,,hernandezbrian@example.net
DSVN-68561169,Computer Samsung X4T,2020-10-29,Health & Sports,,brownsara@example.net
AVDF-34035367,GPS Motorola SmartX,2016-03-22,Health & Sports,894-35-5595,
SMIM-50769667,Computer LG X4T,2017-10-26,Health & Sports,037-19-1896,
WRDN-15234909,Monitor BenQ d95,2021-05-25,Health & Sports,,vkeller@example.com
ZOKM-01820201,Monitor LG X10,2013-01-14,Health & Sports,,wendybarber@example.com
WFNW-08665480,Cell Phone Samsung X10,2013-02-06,Home Appliances,,johnsonmarie@example.org
RSAX-73353928,Tablet Apple X4T,2022-03-03,Electronics,325-35-8741,
JCHN-34265261,TV Sony X10,2019-10-31,Electronics,239-78-6843,
ORVL-57952886,Computer BenQ SmartX,2015-10-03,Electronics,393-78-5312,
CMCT-54608869,Computer BenQ X10,2021-11-09,Health & Sports,,rodgerselizabeth@example.net
KAHK-02499043,Smartwatch Sony X10,2017-08-24,Electronics,,caitlinjones@example.net
JHND-97034009,GPS BenQ X10,2021-02-01,Health & Sports,852-58-9144,
EHTT-63221848,Computer Samsung 456ty,2016-05-07,Home Appliances,,uwilson@example.com
DQKO-60699475,Cell Phone Samsung 456ty,2014-08-31,Health & Sports,,jonesjoshua@example.com
LLKD-03492925,Computer Apple X10,2012-10-21,Home Appliances,499-90-6021,
CSLX-99654667,Cell Phone BenQ X10,2015-03-10,Health & Sports,,kristen93@example.com
ZMCK-09108439,GPS Samsung SmartX,2020-03-21,Home Appliances,,jillbolton@example.net
BLUT-12851619,TV Apple X4T,2020-08-04,Home Appliances,,deborah93@example.net
UJMF-91078778,Tablet LG 456ty,2018-11-28,Home Appliances,748-27-9782,
TQGF-96077053,Headphones Samsung d95,2021-10-01,Health & Sports,,smithryan@example.org
UDAR-90859382,Headphones LG 456ty,2019-07-05,Home Appliances,,raychristopher@example.com
KGGN-17550705,Smartwatch Motorola X4T,2012-06-17,Electronics,,fischerjillian@example.net
CRVV-70799861,TV Motorola X4T,2012-11-18,Electronics,,baldwinanita@example.net
CTWU-16619881,Computer Motorola X10,2012-07-19,Health & Sports,,kathleenshannon@example.com
CTWI-75973672,GPS BenQ S10,2015-07-25,Electronics,203-61-6111,
WFSE-74516741,GPS Sony SmartX,2018-11-06,Electronics,390-50-3431,
MTYW-03323393,TV Samsung S10,2020-04-19,Health & Sports,,whitejessica@example.org
GAJP-08859718,Computer Sony X10,2013-12-18,Health & Sports,,scottryan@example.org
YMSY-43457682,Smartwatch BenQ X4T,2012-11-02,Home Appliances,,scottmoore@example.org
JQRU-99727003,Tablet Sony SmartX,2014-11-01,Health & Sports,,bradshawfrederick@example.net
DYTT-03129653,GPS Motorola S10,2014-06-09,Home Appliances,105-68-3125,
KDWX-61848276,Cell Phone Samsung X10,2013-12-01,Home Appliances,485-52-7012,
FWQZ-67715386,Computer LG X4T,2020-12-07,Health & Sports,782-20-1534,
JWZV-91544862,TV Samsung S10,2015-02-13,Electronics,,christopher73@example.com
ZSID-83318158,GPS Motorola X10,2015-01-05,Home Appliances,,darrellrichardson@example.net
MNYF-49393927,TV Apple d95,2015-08-29,Health & Sports,,holly28@example.com
YINY-30519654,TV Samsung d95,2021-05-06,Home Appliances,420-11-4786,
TKOU-18784046,Headphones BenQ SmartX,2020-08-08,Health & Sports,245-17-2149,
LLFE-59642262,TV Sony 456ty,2014-07-08,Health & Sports,046-75-4511,
MMEM-94357785,Computer Samsung d95,2015-09-23,Health & Sports,,cshort@example.com
STXB-32471413,Tablet Motorola X4T,2020-12-13,Electronics,701-71-5620,
WBGO-69389576,Computer Apple d95,2019-11-20,Health & Sports,757-76-1074,
OUOJ-69745079,GPS LG 456ty,2013-06-21,Health & Sports,,swilliams@example.com
NNFO-14756875,Computer Sony X4T,2018-01-23,Health & Sports,,josephjackson@example.net
GTAD-76053156,Smartwatch BenQ 456ty,2021-02-07,Home Appliances,675-76-4024,
YKAZ-69474668,Smartwatch Sony d95,2021-07-27,Health & Sports,,chavezjill@example.com
XTTO-04932251,Monitor LG X4T,2016-12-15,Home Appliances,504-53-9299,
TAVL-93439110,GPS Motorola 456ty,2013-01-20,Home Appliances,,halljessica@example.net
GXQX-91022329,Smartwatch Samsung SmartX,2018-03-09,Home Appliances,,otyler@example.net
QHFG-20227472,Monitor LG 456ty,2016-02-04,Home Appliances,776-25-1046,
QQJL-57525144,Cell Phone Sony S10,2019-12-11,Home Appliances,,kjohnston@example.org
FBBT-26741037,TV Apple 456ty,2015-07-11,Home Appliances,254-20-2628,
SNRB-81095529,Cell Phone Apple SmartX,2022-05-19,Electronics,463-18-0870,
QIUH-42573736,Smartwatch Motorola SmartX,2015-04-03,Home Appliances,,lisareyes@example.org
RPIS-85821974,Headphones BenQ SmartX,2015-09-19,Health & Sports,,michael22@example.com
IQLI-33248025,Cell Phone Sony d95,2016-09-19,Health & Sports,881-46-6010,
CJUB-29325411,TV BenQ d95,2015-05-11,Home Appliances,,markbrown@example.org
WJFL-09559161,GPS Motorola SmartX,2015-11-17,Electronics,,samantha13@example.com
JCMZ-36216357,TV Sony d95,2017-05-03,Home Appliances,899-21-2368,
VLUI-51376158,Smartwatch BenQ X4T,2019-01-14,Electronics,049-32-8195,
AEBL-23072536,Computer LG X4T,2018-11-06,Health & Sports,265-93-3914,
JWYX-92045125,Monitor LG X4T,2019-07-16,Health & Sports,600-32-0268,
SIGI-82572290,Monitor BenQ X4T,2015-11-04,Health & Sports,,kingsteven@example.com
XAKD-45342360,Monitor Samsung X4T,2019-09-11,Home Appliances,,martinezthomas@example.net
SRFA-82891442,Tablet Samsung 456ty,2017-04-21,Health & Sports,196-08-9108,
LTKQ-80888164,Headphones BenQ X4T,2013-01-22,Home Appliances,171-63-7150,
IAPR-70658282,Cell Phone Motorola S10,2014-04-11,Electronics,,thompsondominic@example.com
PXKS-56068576,Computer Sony 456ty,2014-08-04,Health & Sports,,milesmarc@example.org
ALGS-22973242,Cell Phone Sony S10,2014-04-06,Electronics,,donnaboyd@example.org
UKOV-38721030,GPS Samsung d95,2013-10-04,Home Appliances,544-25-9743,
RGIG-90782048,Tablet LG d95,2018-09-26,Health & Sports,,kvillanueva@example.org
EOQS-24897019,Smartwatch Sony X10,2013-06-15,Electronics,780-76-3681,
FUJK-53963495,Monitor LG 456ty,2017-07-01,Electronics,,walkerroger@example.com
WNKB-63001844,GPS Motorola SmartX,2014-12-19,Electronics,,wilkinsonjoshua@example.org
KYQV-43122561,Smartwatch Sony 456ty,2021-03-30,Electronics,834-15-8165,
RRWF-51328025,Smartwatch LG 456ty,2015-04-13,Home Appliances,,coxellen@example.com
XCAD-29156122,TV Apple SmartX,2016-02-19,Electronics,,taylorwilliam@example.org
EOYB-63828518,Monitor Motorola SmartX,2019-07-15,Health & Sports,150-88-9035,
VWQL-76479317,GPS Sony X10,2021-06-29,Electronics,,blaketammy@example.com
KPWY-20838677,Computer LG S10,2012-10-09,Health & Sports,,romerobrenda@example.net
LIQF-68364716,Cell Phone Apple d95,2021-09-02,Health & Sports,,sydney10@example.net
KAJA-32203504,Headphones Sony 456ty,2022-04-23,Electronics,484-60-0662,
ZCOQ-73082470,Cell Phone Apple X4T,2015-09-27,Home Appliances,,leeeric@example.com
SIKQ-83425149,Tablet BenQ S10,2012-10-11,Home Appliances,695-67-9355,
PWLD-25615965,Monitor LG 456ty,2018-02-19,Electronics,,wwilson@example.org
AURB-45326869,Cell Phone BenQ 456ty,2015-11-08,Health & Sports,,joshuarobertson@example.org
LXQC-53709691,Monitor Apple d95,2022-01-20,Electronics,894-12-4966,
YIKA-86045651,Computer Apple X4T,2020-05-30,Health & Sports,473-46-6766,
RKTK-46319935,TV Sony X10,2019-09-22,Electronics,,avilapatrick@example.org
UAYF-69903244,TV Sony X10,2021-11-22,Electronics,418-87-6565,
TONK-56502393,Cell Phone Sony 456ty,2022-05-01,Home Appliances,,natalie14@example.org
DGTO-31403146,Tablet Samsung X4T,2021-12-28,Electronics,,anthonylawrence@example.org
ISUV-52091130,Monitor Apple 456ty,2021-04-29,Health & Sports,,jonespenny@example.net
ZXSV-21682958,TV Sony X10,2016-07-06,Home Appliances,298-07-0692,
BRCL-05316440,Computer LG X10,2015-11-23,Electronics,622-12-5917,
PNSB-70072796,Tablet Samsung d95,2017-05-29,Health & Sports,,johnsonlisa@example.net
TATX-38936770,Smartwatch Samsung S10,2013-05-28,Health & Sports,835-41-5780,
CHZL-38942344,Tablet Samsung S10,2020-02-05,Home Appliances,514-12-7433,
WGXC-03877216,TV Samsung d95,2016-07-25,Electronics,382-94-7676,
COFL-72098570,GPS LG SmartX,2018-05-22,Electronics,478-53-0871,
SMOT-69115574,Headphones Apple SmartX,2021-05-21,Health & Sports,,helliott@example.net
AXWI-32757857,Tablet Motorola 456ty,2016-12-03,Home Appliances,273-41-6112,
YYKQ-73740895,Tablet Sony S10,2016-09-18,Home Appliances,,sandersderek@example.com
WTHV-49266223,Headphones LG d95,2013-01-05,Electronics,031-92-8914,
TPTM-50026944,Headphones BenQ X10,2017-02-10,Health & Sports,372-55-9432,
EYMT-09233000,Headphones Apple X10,2021-11-07,Home Appliances,,erika09@example.org
IUBJ-49798576,TV Apple X10,2017-08-09,Electronics,338-53-3933,
MOYH-40552564,TV BenQ SmartX,2018-01-11,Home Appliances,046-91-2501,
GMYC-58456180,GPS Sony S10,2014-11-17,Home Appliances,580-55-1738,
TLBX-77193087,Computer Samsung X10,2019-04-02,Electronics,,george97@example.org
GPBG-99404204,Computer Motorola 456ty,2022-01-20,Health & Sports,,joesoto@example.net
FAEZ-28002037,Monitor Samsung SmartX,2021-09-12,Electronics,,sbuchanan@example.org
VEMK-68288662,TV Motorola 456ty,2022-04-28,Electronics,,karlareyes@example.com
JHMT-37829492,Smartwatch Sony d95,2017-03-15,Electronics,,lindsay08@example.net
JRJM-27380761,Cell Phone LG S10,2017-07-10,Home Appliances,,williamshepherd@example.com
FEFB-99786513,Smartwatch Motorola d95,2013-01-13,Home Appliances,071-94-4271,
URRF-67396729,Headphones BenQ 456ty,2013-08-30,Health & Sports,778-50-8137,
JBRL-39962158,Headphones Sony X10,2021-03-12,Electronics,,coxpeter@example.net
QMZN-54909041,Tablet Motorola 456ty,2019-09-12,Electronics,781-21-9198,
FQGH-97516559,Cell Phone Sony d95,2021-01-09,Electronics,407-42-8029,
DIWD-38420880,Tablet Apple 456ty,2017-08-26,Home Appliances,,valdezjacob@example.net
RCXH-90574071,Computer Apple S10,2014-07-03,Home Appliances,,jenna58@example.net
UORB-10556693,GPS LG X10,2019-04-17,Home Appliances,351-22-2830,
UVLP-83600574,Computer BenQ S10,2021-02-27,Health & Sports,734-87-7242,
DGSY-01389372,Monitor Samsung SmartX,2016-08-11,Health & Sports,443-37-3766,
ZNIE-59501614,GPS Motorola d95,2015-02-28,Home Appliances,,angelabryant@example.org
KNKG-91613526,Headphones Samsung X10,2013-09-05,Home Appliances,,amy33@example.org
PGJJ-53868341,GPS BenQ X10,2016-01-13,Electronics,,vschmidt@example.com
DQCS-84825287,Cell Phone Sony X4T,2020-03-05,Home Appliances,424-56-5654,
DESE-67429179,Computer Samsung 456ty,2019-01-14,Electronics,029-42-8769,
FYYZ-15670052,GPS Samsung X10,2020-05-05,Health & Sports,294-24-6304,
UPXD-66296492,GPS LG X4T,2012-12-13,Electronics,690-30-3497,
MXCD-93351390,Cell Phone Motorola 456ty,2013-04-22,Home Appliances,,kflores@example.org
KPWP-37648720,Computer Sony X4T,2021-02-06,Electronics,455-84-0303,
QMMD-62284025,Computer Samsung 456ty,2017-08-06,Home Appliances,137-61-9402,
KITY-83340191,Computer BenQ S10,2018-10-04,Health & Sports,,mwarren@example.net
BVMA-82596207,Headphones Apple X4T,2022-01-14,Home Appliances,078-02-1625,
AUBJ-67866757,Smartwatch BenQ S10,2017-05-29,Home Appliances,,phillipselizabeth@example.net
KDMU-96660933,Cell Phone LG S10,2014-10-04,Health & Sports,286-97-6107,
XWFP-25101248,TV Apple SmartX,2021-04-29,Health & Sports,,amanda02@example.net
EBAB-76322891,Monitor Apple d95,2016-11-10,Health & Sports,,cchase@example.org
EBZZ-87753349,Monitor LG 456ty,2014-12-21,Health & Sports,,spadilla@example.net
NWQT-34066535,Tablet LG SmartX,2015-02-25,Health & Sports,690-56-8563,
BSJX-03402341,Tablet BenQ SmartX,2015-12-03,Health & Sports,643-09-7565,
YFKA-21323792,Computer Motorola 456ty,2020-01-16,Home Appliances,,brian09@example.com
VAZK-80789187,TV Apple SmartX,2021-08-03,Home Appliances,,philliporr@example.org
ZVOA-49489745,TV Sony d95,2020-10-13,Health & Sports,,taylor47@example.net
GUFJ-16517611,TV Apple 456ty,2017-11-04,Health & Sports,021-75-8337,
TKOP-66312291,Monitor Apple X4T,2019-11-10,Home Appliances,,ortegaalexis@example.com
RRJC-49517213,TV BenQ X10,2020-04-01,Health & Sports,,jessicasmith@example.net
KUYZ-96978471,GPS Apple X10,2014-05-25,Electronics,,kwall@example.org
CGMT-90261259,GPS LG 456ty,2013-05-19,Electronics,,moranjoshua@example.org
OGMR-24790667,Headphones BenQ S10,2016-05-21,Home Appliances,,brittanywalton@example.org
ACAG-66104179,Smartwatch LG S10,2016-11-20,Health & Sports,352-75-5634,
TMRR-38207470,Cell Phone Sony 456ty,2020-02-29,Electronics,,yvette27@example.net
NQJZ-09764749,Smartwatch Samsung X4T,2020-04-16,Electronics,890-55-0561,
MGTS-99807329,Smartwatch LG X10,2020-06-01,Home Appliances,,wisewilliam@example.com
BHNU-94648165,GPS BenQ SmartX,2017-01-26,Home Appliances,710-51-2039,
ODCS-95756633,Tablet Motorola X4T,2021-03-16,Home Appliances,380-28-7876,
YCUN-23279766,Smartwatch Apple SmartX,2016-08-02,Electronics,,xjones@example.com
TNQW-88336633,TV Motorola 456ty,2018-11-18,Health & Sports,,gallaghercory@example.net
USTY-18278279,Computer BenQ X4T,2022-05-01,Health & Sports,510-44-7397,
SEJL-84531677,Tablet LG d95,2021-05-29,Health & Sports,221-49-0854,
AZMX-71069913,GPS BenQ X10,2021-11-10,Home Appliances,,danielstheresa@example.net
ZHQH-00949284,Headphones Sony S10,2012-06-12,Health & Sports,660-91-7441,
RHPY-75260180,Monitor Samsung SmartX,2013-06-04,Home Appliances,,christopherflores@example.net
DZWS-88476496,Computer LG d95,2016-08-26,Electronics,,thomaspaula@example.org
SHSB-83454380,Monitor Sony S10,2015-11-10,Electronics,,allisonwise@example.net
JUVZ-90227083,Cell Phone Samsung 456ty,2018-05-03,Electronics,335-89-8293,
OFOM-45886575,GPS BenQ 456ty,2014-09-13,Home Appliances,172-49-7336,
UTOY-32054372,Monitor Motorola d95,2020-09-01,Health & Sports,,carrollamy@example.com
YOJP-19396338,Cell Phone Motorola S10,2020-03-13,Electronics,,georgelauren@example.org
KIEM-52047469,Cell Phone LG SmartX,2020-10-08,Home Appliances,259-01-0949,
MQDT-15048266,Monitor LG SmartX,2013-03-26,Health & Sports,050-66-8874,
ENLN-00118689,Headphones LG X10,2020-03-28,Electronics,,autumnwarren@example.com
SZNC-60434705,Headphones Samsung d95,2020-12-07,Health & Sports,,kthompson@example.org
USOU-46316692,TV Sony X10,2013-03-11,Electronics,,lopezjennifer@example.org
NKVM-92786930,Smartwatch Motorola S10,2019-07-01,Health & Sports,838-01-5800,
LNEZ-74355824,Headphones Samsung 456ty,2017-02-27,Electronics,794-32-7186,
PIXD-99205958,Smartwatch LG X4T,2018-04-27,Home Appliances,606-19-6885,
PLZV-05409982,Monitor Apple d95,2015-02-09,Electronics,896-66-6759,
OTMS-42885424,TV Sony 456ty,2014-04-09,Home Appliances,818-23-0968,
GTJK-52994222,Cell Phone LG 456ty,2020-04-18,Electronics,432-91-1282,
GZMM-02740398,Cell Phone Samsung S10,2013-03-27,Home Appliances,393-31-0720,
QOVJ-79785837,GPS Sony d95,2017-02-20,Health & Sports,,mckaynicole@example.com
OZJF-54693923,Smartwatch Sony X4T,2012-07-14,Home Appliances,681-81-2550,
TJGZ-12311248,Tablet Apple X10,2018-09-03,Health & Sports,,ojohnson@example.org
DEDS-67280139,Cell Phone Apple X4T,2013-12-27,Electronics,422-56-1342,
FAJK-16495673,TV Apple X4T,2021-04-10,Health & Sports,091-57-6326,
IMJR-42233740,Smartwatch Apple 456ty,2022-05-06,Electronics,,cole18@example.org
FFRR-80762610,Headphones Motorola X10,2018-09-21,Electronics,587-19-8632,
ZYQP-77711392,Headphones BenQ 456ty,2012-11-09,Health & Sports,,maureen20@example.org
JGPE-01415845,GPS Apple S10,2016-06-18,Home Appliances,,davidjackson@example.com
STWI-76299362,Headphones LG 456ty,2015-03-29,Health & Sports,200-27-6457,
LBUM-53916890,Computer Motorola X4T,2019-07-29,Electronics,429-85-9244,
DFBQ-36805823,Monitor Samsung d95,2014-01-05,Electronics,,adrian65@example.org
DPNN-37267156,Cell Phone LG 456ty,2016-10-01,Health & Sports,352-57-4426,
SUVF-39821379,Smartwatch Motorola d95,2015-03-14,Health & Sports,240-56-6351,
NPRO-76908782,Smartwatch Sony X4T,2017-07-06,Electronics,034-28-0285,
THKC-87687211,Computer Motorola d95,2014-03-08,Home Appliances,683-10-6775,
FBLO-11361155,GPS BenQ SmartX,2013-06-06,Electronics,018-93-1442,
BZMG-54106044,Smartwatch Motorola d95,2016-04-28,Home Appliances,124-04-0773,
TIOM-54948177,Smartwatch Sony 456ty,2022-02-23,Health & Sports,488-65-5394,
IFHA-14952553,Headphones Sony S10,2015-07-27,Health & Sports,,zcastillo@example.net
KNDQ-81377321,Cell Phone LG X4T,2013-04-27,Health & Sports,,mcdonaldmelinda@example.org
YWMB-39991893,Smartwatch Motorola S10,2020-07-10,Home Appliances,,autumnthomas@example.net
NRSS-28735818,Monitor LG SmartX,2018-05-25,Electronics,,evargas@example.com
FAKZ-63061196,Smartwatch Sony SmartX,2021-03-09,Home Appliances,684-92-2371,
IDXO-65678889,TV Samsung X4T,2017-09-24,Electronics,198-70-9577,
IUNS-65065369,Headphones BenQ X4T,2017-06-06,Health & Sports,,ovalenzuela@example.org
BMOM-75557093,Monitor Apple SmartX,2012-08-23,Electronics,,vincentashley@example.org
PRCN-48752651,Tablet BenQ X4T,2020-07-19,Home Appliances,472-52-9791,
OGYY-05031151,GPS Sony 456ty,2013-11-25,Home Appliances,,moorejack@example.net
DFIV-51209776,Computer Apple S10,2018-04-21,Health & Sports,,hreyes@example.net
VJZU-16394558,GPS LG X4T,2021-08-21,Health & Sports,,westrenee@example.com
